alert_id,alert_type,severity,risk_score,mmsi,timestamp,lat,lon,vessel_name,vessel_type,title,explanation,recommended_action,evidence
BKB-0064,AIS_GAP,MEDIUM,70,510099999,2023-01-15T07:53:59.927738+00:00,-10.9003,143.20109,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-15T04:53:59.927738+00:00 → current point 2023-01-15T07:53:59.927738+00:00 (3.0 h silence).
BKB-0065,AIS_GAP,MEDIUM,70,510099999,2023-01-15T10:53:59.927738+00:00,-10.84943,143.16725,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-15T07:53:59.927738+00:00 → current point 2023-01-15T10:53:59.927738+00:00 (3.0 h silence).
BKB-0066,AIS_GAP,MEDIUM,70,510099999,2023-01-15T13:53:59.927738+00:00,-10.89926,143.19983,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-15T10:53:59.927738+00:00 → current point 2023-01-15T13:53:59.927738+00:00 (3.0 h silence).
BKB-0067,AIS_GAP,MEDIUM,70,510099999,2023-01-15T16:53:59.927738+00:00,-10.93466,143.24921,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-15T13:53:59.927738+00:00 → current point 2023-01-15T16:53:59.927738+00:00 (3.0 h silence).
BKB-0068,AIS_GAP,MEDIUM,70,510099999,2023-01-15T19:53:59.927738+00:00,-10.90161,143.19849,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-15T16:53:59.927738+00:00 → current point 2023-01-15T19:53:59.927738+00:00 (3.0 h silence).
BKB-0069,AIS_GAP,MEDIUM,70,510099999,2023-01-15T22:53:59.927738+00:00,-10.85415,143.16175,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-15T19:53:59.927738+00:00 → current point 2023-01-15T22:53:59.927738+00:00 (3.0 h silence).
BKB-0071,AIS_GAP,MEDIUM,70,510099999,2023-01-17T04:53:59.927738+00:00,-10.85063,143.23333,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-17T01:53:59.927738+00:00 → current point 2023-01-17T04:53:59.927738+00:00 (3.0 h silence).
BKB-0072,AIS_GAP,MEDIUM,70,510099999,2023-01-17T07:53:59.927738+00:00,-10.89802,143.2001,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-17T04:53:59.927738+00:00 → current point 2023-01-17T07:53:59.927738+00:00 (3.0 h silence).
BKB-0073,AIS_GAP,MEDIUM,70,510099999,2023-01-17T10:53:59.927738+00:00,-10.87097,143.14599,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-17T07:53:59.927738+00:00 → current point 2023-01-17T10:53:59.927738+00:00 (3.0 h silence).
BKB-0074,AIS_GAP,MEDIUM,70,510099999,2023-01-17T13:53:59.927738+00:00,-10.9,143.19923,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-17T10:53:59.927738+00:00 → current point 2023-01-17T13:53:59.927738+00:00 (3.0 h silence).
BKB-0075,AIS_GAP,MEDIUM,70,510099999,2023-01-17T16:53:59.927738+00:00,-10.91688,143.25741,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-17T13:53:59.927738+00:00 → current point 2023-01-17T16:53:59.927738+00:00 (3.0 h silence).
BKB-0076,AIS_GAP,MEDIUM,70,510099999,2023-01-17T19:53:59.927738+00:00,-10.89949,143.20028,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-17T16:53:59.927738+00:00 → current point 2023-01-17T19:53:59.927738+00:00 (3.0 h silence).
BKB-0077,AIS_GAP,MEDIUM,70,510099999,2023-01-17T22:53:59.927738+00:00,-10.87365,143.14421,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-17T19:53:59.927738+00:00 → current point 2023-01-17T22:53:59.927738+00:00 (3.0 h silence).
BKB-0078,AIS_GAP,MEDIUM,70,510099999,2023-01-18T01:53:59.927738+00:00,-10.90012,143.20022,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-17T22:53:59.927738+00:00 → current point 2023-01-18T01:53:59.927738+00:00 (3.0 h silence).
BKB-0079,AIS_GAP,MEDIUM,70,510099999,2023-01-18T04:53:59.927738+00:00,-10.84094,143.21438,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-18T01:53:59.927738+00:00 → current point 2023-01-18T04:53:59.927738+00:00 (3.0 h silence).
BKB-0080,AIS_GAP,MEDIUM,70,510099999,2023-01-18T07:53:59.927738+00:00,-10.89979,143.19961,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-18T04:53:59.927738+00:00 → current point 2023-01-18T07:53:59.927738+00:00 (3.0 h silence).
BKB-0081,AIS_GAP,MEDIUM,70,510099999,2023-01-18T10:53:59.927738+00:00,-10.93944,143.24675,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-18T07:53:59.927738+00:00 → current point 2023-01-18T10:53:59.927738+00:00 (3.0 h silence).
BKB-0082,AIS_GAP,MEDIUM,70,510099999,2023-01-18T13:53:59.927738+00:00,-10.90095,143.20035,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-18T10:53:59.927738+00:00 → current point 2023-01-18T13:53:59.927738+00:00 (3.0 h silence).
BKB-0083,AIS_GAP,MEDIUM,70,510099999,2023-01-18T16:53:59.927738+00:00,-10.88772,143.1405,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-18T13:53:59.927738+00:00 → current point 2023-01-18T16:53:59.927738+00:00 (3.0 h silence).
BKB-0084,AIS_GAP,MEDIUM,70,510099999,2023-01-18T19:53:59.927738+00:00,-10.8994,143.1983,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-18T16:53:59.927738+00:00 → current point 2023-01-18T19:53:59.927738+00:00 (3.0 h silence).
BKB-0085,AIS_GAP,MEDIUM,70,510099999,2023-01-18T22:53:59.927738+00:00,-10.91853,143.25817,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-18T19:53:59.927738+00:00 → current point 2023-01-18T22:53:59.927738+00:00 (3.0 h silence).
BKB-0086,AIS_GAP,MEDIUM,70,510099999,2023-01-19T01:53:59.927738+00:00,-10.90093,143.19716,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-18T22:53:59.927738+00:00 → current point 2023-01-19T01:53:59.927738+00:00 (3.0 h silence).
BKB-0087,AIS_GAP,MEDIUM,70,510099999,2023-01-19T04:53:59.927738+00:00,-10.93033,143.14491,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-19T01:53:59.927738+00:00 → current point 2023-01-19T04:53:59.927738+00:00 (3.0 h silence).
BKB-0088,AIS_GAP,MEDIUM,70,510099999,2023-01-19T07:53:59.927738+00:00,-10.90202,143.19694,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-19T04:53:59.927738+00:00 → current point 2023-01-19T07:53:59.927738+00:00 (3.0 h silence).
BKB-0089,AIS_GAP,MEDIUM,70,510099999,2023-01-19T10:53:59.927738+00:00,-10.91754,143.25847,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-19T07:53:59.927738+00:00 → current point 2023-01-19T10:53:59.927738+00:00 (3.0 h silence).
BKB-0090,AIS_GAP,MEDIUM,70,510099999,2023-01-19T13:53:59.927738+00:00,-10.89924,143.20083,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-19T10:53:59.927738+00:00 → current point 2023-01-19T13:53:59.927738+00:00 (3.0 h silence).
BKB-0091,AIS_GAP,MEDIUM,70,510099999,2023-01-19T16:53:59.927738+00:00,-10.9454,143.15895,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-19T13:53:59.927738+00:00 → current point 2023-01-19T16:53:59.927738+00:00 (3.0 h silence).
BKB-0092,AIS_GAP,MEDIUM,70,510099999,2023-01-19T19:53:59.927738+00:00,-10.89979,143.2007,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-19T16:53:59.927738+00:00 → current point 2023-01-19T19:53:59.927738+00:00 (3.0 h silence).
BKB-0093,AIS_GAP,MEDIUM,70,510099999,2023-01-19T22:53:59.927738+00:00,-10.89199,143.2606,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-19T19:53:59.927738+00:00 → current point 2023-01-19T22:53:59.927738+00:00 (3.0 h silence).
BKB-0094,AIS_GAP,MEDIUM,70,510099999,2023-01-20T01:53:59.927738+00:00,-10.9015,143.19903,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-19T22:53:59.927738+00:00 → current point 2023-01-20T01:53:59.927738+00:00 (3.0 h silence).
BKB-0095,AIS_GAP,MEDIUM,70,510099999,2023-01-20T04:53:59.927738+00:00,-10.85956,143.15599,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-20T01:53:59.927738+00:00 → current point 2023-01-20T04:53:59.927738+00:00 (3.0 h silence).
BKB-0096,AIS_GAP,MEDIUM,70,510099999,2023-01-20T07:53:59.927738+00:00,-10.90018,143.20108,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-20T04:53:59.927738+00:00 → current point 2023-01-20T07:53:59.927738+00:00 (3.0 h silence).
BKB-0097,AIS_GAP,MEDIUM,70,510099999,2023-01-20T10:53:59.927738+00:00,-10.95341,143.22766,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-20T07:53:59.927738+00:00 → current point 2023-01-20T10:53:59.927738+00:00 (3.0 h silence).
BKB-0098,AIS_GAP,MEDIUM,70,510099999,2023-01-20T13:53:59.927738+00:00,-10.89926,143.19874,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-20T10:53:59.927738+00:00 → current point 2023-01-20T13:53:59.927738+00:00 (3.0 h silence).
BKB-0099,AIS_GAP,MEDIUM,70,510099999,2023-01-20T16:53:59.927738+00:00,-10.84309,143.18112,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-20T13:53:59.927738+00:00 → current point 2023-01-20T16:53:59.927738+00:00 (3.0 h silence).
BKB-0100,AIS_GAP,MEDIUM,70,510099999,2023-01-20T19:53:59.927738+00:00,-10.8986,143.20105,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-20T16:53:59.927738+00:00 → current point 2023-01-20T19:53:59.927738+00:00 (3.0 h silence).
BKB-0101,AIS_GAP,MEDIUM,70,510099999,2023-01-20T22:53:59.927738+00:00,-10.9346,143.25097,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-20T19:53:59.927738+00:00 → current point 2023-01-20T22:53:59.927738+00:00 (3.0 h silence).
BKB-0102,AIS_GAP,MEDIUM,70,510099999,2023-01-21T01:53:59.927738+00:00,-10.90055,143.19953,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-20T22:53:59.927738+00:00 → current point 2023-01-21T01:53:59.927738+00:00 (3.0 h silence).
BKB-0103,AIS_GAP,MEDIUM,70,510099999,2023-01-21T04:53:59.927738+00:00,-10.84893,143.17131,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-21T01:53:59.927738+00:00 → current point 2023-01-21T04:53:59.927738+00:00 (3.0 h silence).
BKB-0104,AIS_GAP,MEDIUM,70,510099999,2023-01-21T07:53:59.927738+00:00,-10.89928,143.20089,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-21T04:53:59.927738+00:00 → current point 2023-01-21T07:53:59.927738+00:00 (3.0 h silence).
BKB-0105,AIS_GAP,MEDIUM,70,510099999,2023-01-21T10:53:59.927738+00:00,-10.95678,143.22163,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-21T07:53:59.927738+00:00 → current point 2023-01-21T10:53:59.927738+00:00 (3.0 h silence).
BKB-0106,AIS_GAP,MEDIUM,70,510099999,2023-01-21T13:53:59.927738+00:00,-10.89985,143.19981,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-21T10:53:59.927738+00:00 → current point 2023-01-21T13:53:59.927738+00:00 (3.0 h silence).
BKB-0107,AIS_GAP,MEDIUM,70,510099999,2023-01-21T16:53:59.927738+00:00,-10.84603,143.22752,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-21T13:53:59.927738+00:00 → current point 2023-01-21T16:53:59.927738+00:00 (3.0 h silence).
BKB-0108,AIS_GAP,MEDIUM,70,510099999,2023-01-21T19:53:59.927738+00:00,-10.89966,143.19902,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-21T16:53:59.927738+00:00 → current point 2023-01-21T19:53:59.927738+00:00 (3.0 h silence).
BKB-0109,AIS_GAP,MEDIUM,70,510099999,2023-01-21T22:53:59.927738+00:00,-10.92209,143.25506,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-21T19:53:59.927738+00:00 → current point 2023-01-21T22:53:59.927738+00:00 (3.0 h silence).
BKB-0110,AIS_GAP,MEDIUM,70,510099999,2023-01-22T01:53:59.927738+00:00,-10.90172,143.19941,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-21T22:53:59.927738+00:00 → current point 2023-01-22T01:53:59.927738+00:00 (3.0 h silence).
BKB-0111,AIS_GAP,MEDIUM,70,510099999,2023-01-22T04:53:59.927738+00:00,-10.86046,143.15479,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-22T01:53:59.927738+00:00 → current point 2023-01-22T04:53:59.927738+00:00 (3.0 h silence).
BKB-0112,AIS_GAP,MEDIUM,70,510099999,2023-01-22T07:53:59.927738+00:00,-10.89955,143.20189,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-22T04:53:59.927738+00:00 → current point 2023-01-22T07:53:59.927738+00:00 (3.0 h silence).
BKB-0113,AIS_GAP,MEDIUM,70,510099999,2023-01-22T10:53:59.927738+00:00,-10.94463,143.23872,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-22T07:53:59.927738+00:00 → current point 2023-01-22T10:53:59.927738+00:00 (3.0 h silence).
BKB-0114,AIS_GAP,MEDIUM,70,510099999,2023-01-22T13:53:59.927738+00:00,-10.90061,143.20064,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-22T10:53:59.927738+00:00 → current point 2023-01-22T13:53:59.927738+00:00 (3.0 h silence).
BKB-0115,AIS_GAP,MEDIUM,70,510099999,2023-01-22T16:53:59.927738+00:00,-10.84898,143.16876,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-22T13:53:59.927738+00:00 → current point 2023-01-22T16:53:59.927738+00:00 (3.0 h silence).
BKB-0116,AIS_GAP,MEDIUM,70,510099999,2023-01-22T19:53:59.927738+00:00,-10.9009,143.1997,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-22T16:53:59.927738+00:00 → current point 2023-01-22T19:53:59.927738+00:00 (3.0 h silence).
BKB-0117,AIS_GAP,MEDIUM,70,510099999,2023-01-22T22:53:59.927738+00:00,-10.95682,143.22278,DARK VESSEL,Fishing,AIS gap of 3.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2023-01-22T19:53:59.927738+00:00 → current point 2023-01-22T22:53:59.927738+00:00 (3.0 h silence).
